App Name,App Id,Platform,Keyword,Store Domain,Store,Note,Last Update,Ranking,Change,Popularity,Difficulty,Apps in Ranking,Tags
Ausgaben - Haushaltsbuch,6502218501,iphone,buchhaltung,de,🇩🇪 Germany,competitor subtitle — helferlein 'Kassenbuch und Buchhaltung' (#8),2026-08-24,OUT,0,49,56,230,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,kassenbuch,de,🇩🇪 Germany,competitor subtitle — helferlein 'Kassenbuch und Buchhaltung' (#8),2026-08-24,OUT,0,48,35,204,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,finanzmanager,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,27,55,233,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,mein budget,de,🇩🇪 Germany,competitor name — Stiftung 'mein Budget -Ausgaben im Griff' (#7),2026-08-24,OUT,0,21,53,227,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,sparplan,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,13,49,228,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgaben teilen,de,🇩🇪 Germany,pt-BR 'gastos compartilhados' (#3 br) mirror — DE equivalent,2026-08-24,OUT,0,13,52,233,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,budget app,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,9,58,236,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgaben manager,de,🇩🇪 Germany,competitor name — Monefy 'Ausgaben manager' (#5) / helferlein (#3),2026-08-24,OUT,0,9,59,233,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,monatliche ausgaben,de,🇩🇪 Germany,composition of our live token 'monatsbudget' stem + name token 'Ausgaben',2026-08-24,OUT,0,8,57,207,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,kosten teilen,de,🇩🇪 Germany,pt-BR 'gastos compartilhados' mirror + our live token 'kosten',2026-08-24,OUT,0,7,51,229,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,geld teilen,de,🇩🇪 Germany,pt-BR 'gastos compartilhados' mirror + our live token 'geld',2026-08-24,OUT,0,7,52,227,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,rechnung teilen,de,🇩🇪 Germany,pt-BR 'dividir contas' mirror — DE equivalent,2026-08-24,OUT,0,6,43,234,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,finanzen app,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,56,239,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgaben app,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,51,224,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,haushaltsbuch einfach,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,34,74,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,budgetplaner,de,🇩🇪 Germany,competitor name — Komorebi 'Haushaltsbuch - Budgetplaner' (#5),2026-08-24,OUT,0,5,48,237,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgaben notieren,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,1,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,paar finanzen,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,23,118,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,gemeinsame ausgaben,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,11,84,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,haushaltskasse,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,52,220,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgabenkontrolle,de,🇩🇪 Germany,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,117,candidate
Ausgaben - Haushaltsbuch,6502218501,iphone,kosten manager,de,🇩🇪 Germany,"competitor name — Orange Dog 'Haushaltsbuch, Kosten Mánager' (#4)",2026-08-24,OUT,0,5,52,226,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgaben im griff,de,🇩🇪 Germany,competitor name — Stiftung 'mein Budget -Ausgaben im Griff' (#7),2026-08-24,OUT,0,5,11,47,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,finanzen fuer paare,de,🇩🇪 Germany,"competitor subtitle — Monee 'Für Singles, Paare & Familien' (#1)",2026-08-24,OUT,0,5,9,19,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,paare finanzen,de,🇩🇪 Germany,"competitor subtitle — Monee 'Für Singles, Paare & Familien' (#1)",2026-08-24,OUT,0,5,35,118,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,gemeinsame kasse,de,🇩🇪 Germany,pt-BR couples cluster mirror (we rank #3-9 there) — DE equivalent,2026-08-24,OUT,0,5,11,16,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,haushaltsbuch paare,de,🇩🇪 Germany,Monee subtitle 'Paare' + our name token 'Haushaltsbuch',2026-08-24,OUT,0,5,23,63,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,budget paare,de,🇩🇪 Germany,Monee subtitle 'Paare' + our subtitle token 'Budget',2026-08-24,OUT,0,5,38,105,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgaben familie,de,🇩🇪 Germany,competitor subtitle — Monee 'Familien' + our name token 'Ausgaben',2026-08-24,OUT,0,5,13,199,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,gemeinsames konto,de,🇩🇪 Germany,composition of our live token 'konto' + couples angle,2026-08-24,OUT,0,5,5,11,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgaben uebersicht,de,🇩🇪 Germany,composition of our name token 'Ausgaben' + overview intent,2026-08-24,OUT,0,5,11,79,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,ausgaben eintragen,de,🇩🇪 Germany,natural query — our name token 'Ausgaben' + core verb,2026-08-24,OUT,0,5,5,2,candidate;new-this-iter
Ausgaben - Haushaltsbuch,6502218501,iphone,finanzen paar,de,🇩🇪 Germany,"competitor subtitle — Monee 'Für Singles, Paare & Familien' (#1)",2026-08-24,OUT,0,5,41,120,candidate;new-this-iter
