App Name,App Id,Platform,Keyword,Store Domain,Store,Note,Last Update,Ranking,Change,Popularity,Difficulty,Apps in Ranking,Tags
Meus Gastos: Casal e Despesas,6502218501,iphone,organizar,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,21,47,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,saldo,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,21,39,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,backup,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,19,74,244,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,familiar,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,18,32,246,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gerenciador financeiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,17,51,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,metas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,17,50,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,registro de gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,16,50,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,financial,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,14,7,248,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,organizar gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,11,50,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,expense tracker,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,9,42,247,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,face id,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,9,58,245,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,economia,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,8,51,248,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,fleur,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,8,51,148,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,expense,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,7,23,248,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,money organiser,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,-825,7,57,244,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gestor de gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,6,47,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,extrato de gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,11,33,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gerenciador financeiro pessoal,br,🇧🇷 Brazil,competitor subtitle — Minhas Finanças (#6),2026-08-24,OUT,0,5,43,115,candidate;new-this-iter
Meus Gastos: Casal e Despesas,6502218501,iphone,poupar dinheiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,17,128,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gestão de dinheiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,46,182,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,finanças pessoais em controle,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,38,237,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,renda,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,61,248,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,economizar,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,50,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gestão,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,50,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,pagamento,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,69,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,pagar,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,78,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gasto,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,53,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,anotar gasto,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,33,19,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,anotar gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,51,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,extrato,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,45,221,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,fluxo de caixa,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,34,130,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle de caixa,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,43,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,entrada e saida,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,54,54,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,caixa diário,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,11,23,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,finanças empresa,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,50,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,contabilidade simples,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,11,61,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,despesas receitas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,17,240,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,pequenos negócios,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,33,91,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,lucro prejuízo,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,9,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,mei contador,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,13,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,entrada saída dinheiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,4,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,relatório financeiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,19,94,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,balanço financeiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,9,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle vendas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,19,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle de dívidas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,19,212,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,planejador de viagens,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,44,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,divisão de contas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,44,88,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle de medicamentos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,39,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,calendario medicamento,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,41,222,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,orçamento familiar,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,48,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,guardar dinheiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,40,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,cofrinho digital,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,19,79,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,economizar dinheiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,21,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,orçamento pessoal,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,51,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,app financeiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,58,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,extrato gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,11,33,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,conta bancária,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,93,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle de despesas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,56,248,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gráfico despesas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,13,18,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,planejamento financeiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,56,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,educação financeira,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,49,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,agenda financeira,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,44,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,registrar despesas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,15,77,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,organização financeira,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,51,111,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gestão financeira,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,51,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,economia doméstica,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,8,7,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle orçamento,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,19,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,vida financeira,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,48,167,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,análise financeira,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,40,48,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,acompanhar gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,32,36,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,categorizar gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,1,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,caderno despesas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,13,8,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,saúde financeira,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,37,72,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,despesas variáveis,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,contas a pagar,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,46,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,investimentos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,79,248,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle contas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,53,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,meta financeira,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,19,145,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,despesas fixas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,11,15,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,objetivo financeiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,15,17,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,pagar contas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,59,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gastos fixos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,23,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,resumo mensal,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,7,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,categorias,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,37,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,categorias de gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,5,49,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,contador de gastos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,38,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle de contas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,52,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle de despesa,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,48,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle de dinheiro,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,56,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle de gastos pessoais,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,56,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,controle pix,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,66,83,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,custos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,46,250,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,despesa,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,51,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,despezzas,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,43,6,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,família,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,62,248,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,financeiro de despesa,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,40,243,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,fácil,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,55,249,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gastar menos,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,15,14,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gastos familia,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,42,182,candidate
Meus Gastos: Casal e Despesas,6502218501,iphone,gerenci,br,🇧🇷 Brazil,pre-existing Astro tracking (iter-01/iter-02 pool),2026-08-24,OUT,0,5,17,243,candidate
