Apple Identifier,Begin Date,CMB,Category,Client,Country Code,Currency of Proceeds,Customer Currency,Customer Price,Developer,Developer Proceeds,Device,End Date,Order Type,Parent Identifier,Period,Preserved Pricing,Proceeds Reason,Product Type Identifier,Promo Code,Provider,Provider Country,SKU,Subscription,Supported Platforms,Title,Units,Version,_report_date
6502218501,05/26/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-26
6502218501,05/26/2026,,Finance, ,UZ,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-26
6502218501,05/26/2026,,Finance, ,UY,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-26
6502218501,05/26/2026,,Finance, ,SA,SAR,SAR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-26
6502218501,05/26/2026,,Finance, ,HK,HKD,HKD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-26
6502218501,05/26/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-26
6502218501,05/26/2026,,Finance, ,IN,INR,INR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-26
6502218501,05/26/2026,,Finance, ,ZA,ZAR,ZAR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-26
6502218501,05/26/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/26/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,4,45.1,2026-05-26
6502218501,05/25/2026,,Finance, ,CH,CHF,CHF,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,MZ,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,UZ,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,SG,SGD,SGD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,ID,IDR,IDR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,EG,EGP,EGP,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,PA,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,5,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,LB,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,IL,ILS,ILS,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,DE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPad,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,AM,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,GR,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,LK,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,RO,RON,RON,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,SA,SAR,SAR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,HK,HKD,HKD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPad,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,DE,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,3,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,AU,AUD,AUD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,CL,CLP,CLP,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,AR,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,MK,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,88,45.1,2026-05-25
6502218501,05/25/2026,,Finance, ,AE,AED,AED,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/25/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-25
6502218501,05/24/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/24/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,4,45.1,2026-05-24
6502218501,05/24/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/24/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-24
6502218501,05/24/2026,,Finance, ,UY,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/24/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-24
6502218501,05/24/2026,,Finance, ,CR,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/24/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.1,2026-05-24
6502218501,05/24/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/24/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,29,45.1,2026-05-24
6502218501,05/24/2026,,Finance, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/24/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-24
6502218501,05/23/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/23/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-23
6502218501,05/23/2026,,Finance, ,FR, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/23/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-23
6502218501,05/23/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/23/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-23
6502218501,05/23/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/23/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-23
6502218501,05/23/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,05/23/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-23
6502218501,05/22/2026,,Finance, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/22/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-22
6502218501,05/22/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/22/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.0,2026-05-22
6502218501,05/22/2026,,Finance, ,IN, ,INR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/22/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-22
6502218501,05/22/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,05/22/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-22
6502218501,05/22/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/22/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-22
6502218501,05/22/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/22/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-22
6502218501,05/22/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/22/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-22
6502218501,05/22/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/22/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-22
6502218501,05/22/2026,,Finance, ,JP, ,JPY,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/22/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-22
6502218501,05/21/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/21/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-21
6502218501,05/21/2026,,Finance, ,TR, ,TRY,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/21/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-21
6502218501,05/21/2026,,Finance, ,CR, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/21/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-21
6502218501,05/21/2026,,Finance, ,SA, ,SAR,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/21/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-21
6502218501,05/21/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/21/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-21
6502218501,05/21/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/21/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-21
6502218501,05/20/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/20/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-20
6502218501,05/20/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/20/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-20
6502218501,05/20/2026,,Finance, ,MZ, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/20/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-20
6502218501,05/20/2026,,Finance, ,DE, ,EUR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/20/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-20
6502218501,05/20/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/20/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.0,2026-05-20
6502218501,05/19/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/19/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-19
6502218501,05/19/2026,,Finance, ,FR, ,EUR,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/19/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-19
6502218501,05/18/2026,,Finance, ,CH,CHF,CHF,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/18/2026, , , , , ,3F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-18
6502218501,05/18/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/18/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-18
6502218501,05/18/2026,,Finance, ,VN, ,VND,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/18/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-18
6502218501,05/18/2026,,Finance, ,BB,USD,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/18/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-18
6502218501,05/18/2026,,Finance, ,ID, ,IDR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/18/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-18
6502218501,05/18/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/18/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-18
6502218501,05/17/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/17/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-17
6502218501,05/17/2026,,Finance, ,AE, ,AED,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/17/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-17
6502218501,05/17/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPad,05/17/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.0,2026-05-17
6502218501,05/16/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/16/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-16
6502218501,05/16/2026,,Finance, ,CO, ,COP,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/16/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-16
6502218501,05/16/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/16/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-16
6502218501,05/16/2026,,Finance, ,MK,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/16/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-16
6502218501,05/16/2026,,Finance, ,HK,HKD,HKD,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/16/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-16
6502218501,05/15/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/15/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/15/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/15/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/15/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,3,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,TR, ,TRY,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/15/2026, , , , , ,F1, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/15/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/15/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,ZA, ,ZAR,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/15/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,SG,SGD,SGD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/15/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-15
6502218501,05/15/2026,,Finance, ,IT,EUR,EUR,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/15/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-15
6502218501,05/14/2026,,Finance, ,US,USD,USD,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/14/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-14
6502218501,05/14/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/14/2026, , , , , ,F3, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-14
6502218501,05/14/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/14/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,3,45.0,2026-05-14
6502218501,05/14/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/14/2026, , , , , ,3F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-14
6502218501,05/14/2026,,Finance, ,BR,BRL,BRL,0.00,Joao Victor Flores da Costa,0.00,Desktop,05/14/2026, , , , , ,F7, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,5,45.0,2026-05-14
6502218501,05/14/2026,,Finance, ,BR, ,BRL,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/14/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,2,45.0,2026-05-14
6502218501,05/14/2026,,Finance, ,US, ,USD,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/14/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-14
6502218501,05/14/2026,,Finance, ,PE, ,PEN,0.00,Joao Victor Flores da Costa,0.00,iPhone,05/14/2026, , , , , ,1F, ,APPLE,US,MeusGastos, ,iOS and macOS,My Expenses: Personal Finances,1,45.0,2026-05-14
