App Name,App Id,Platform,Keyword,Store Domain,Store,Note,Last Update,Ranking,Change,Popularity,Difficulty,Apps in Ranking,Tags
Minhas Despesas Gastos Contas,6502218501,iphone,gastos diários,br,🇧🇷 Brazil,,2026-05-23T15:42:27Z,45,0,5,63,240,
Minhas Despesas Gastos Contas,6502218501,iphone,contador de gastos,br,🇧🇷 Brazil,,2026-05-23T15:42:16Z,47,0,5,57,236,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de gastos,br,🇧🇷 Brazil,,2026-05-23T12:35:31Z,48,0,53,61,236,
Minhas Despesas Gastos Contas,6502218501,iphone,gastos fixos,br,🇧🇷 Brazil,,2026-05-23T12:44:57Z,48,3,5,55,238,
Minhas Despesas Gastos Contas,6502218501,iphone,gastos familia,br,🇧🇷 Brazil,,2026-05-23T15:42:27Z,49,0,5,52,238,
Minhas Despesas Gastos Contas,6502218501,iphone,despesas diárias,br,🇧🇷 Brazil,,2026-05-23T15:42:20Z,50,0,5,60,218,
Minhas Despesas Gastos Contas,6502218501,iphone,gasto,br,🇧🇷 Brazil,,2026-05-23T12:35:33Z,53,2,5,63,228,
Minhas Despesas Gastos Contas,6502218501,iphone,registro de gastos,br,🇧🇷 Brazil,,2026-05-23T03:09:36Z,53,0,16,60,241,
Minhas Despesas Gastos Contas,6502218501,iphone,gestor de gastos,br,🇧🇷 Brazil,,2026-05-23T03:09:37Z,54,0,6,60,233,
Minhas Despesas Gastos Contas,6502218501,iphone,anotar gastos,br,🇧🇷 Brazil,,2026-05-23T12:35:41Z,59,-11,5,62,233,
Minhas Despesas Gastos Contas,6502218501,iphone,gerenciador de gastos,br,🇧🇷 Brazil,,2026-05-23T15:42:29Z,60,0,5,62,230,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de despesas,br,🇧🇷 Brazil,,2026-05-23T12:44:05Z,61,-1,5,59,230,
Minhas Despesas Gastos Contas,6502218501,iphone,planilha despesas,br,🇧🇷 Brazil,,2026-05-23T12:44:13Z,62,0,5,63,220,
Minhas Despesas Gastos Contas,6502218501,iphone,orçamento despesas,br,🇧🇷 Brazil,,2026-05-23T12:48:12Z,65,0,5,46,229,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de despesa,br,🇧🇷 Brazil,,2026-05-23T15:42:17Z,69,0,5,62,230,
Minhas Despesas Gastos Contas,6502218501,iphone,planilha gastos,br,🇧🇷 Brazil,,2026-05-23T12:43:40Z,72,8,5,64,228,
Minhas Despesas Gastos Contas,6502218501,iphone,gastos mensais,br,🇧🇷 Brazil,,2026-05-23T12:43:45Z,76,-8,5,63,228,
Minhas Despesas Gastos Contas,6502218501,iphone,despesas mensais,br,🇧🇷 Brazil,,2026-05-23T12:44:07Z,84,0,5,58,218,
Minhas Despesas Gastos Contas,6502218501,iphone,organizar gastos,br,🇧🇷 Brazil,,2026-05-23T03:09:32Z,90,0,6,62,238,
Minhas Despesas Gastos Contas,6502218501,iphone,contas,br,🇧🇷 Brazil,,2026-05-23T12:48:23Z,96,-6,55,79,216,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de caixa,br,🇧🇷 Brazil,,2026-05-23T12:39:06Z,111,0,5,55,234,
Minhas Despesas Gastos Contas,6502218501,iphone,controle orçamento,br,🇧🇷 Brazil,,2026-05-23T12:44:29Z,121,-1,5,60,233,
Minhas Despesas Gastos Contas,6502218501,iphone,financial,br,🇧🇷 Brazil,,2026-05-23T12:48:10Z,123,-7,14,45,229,
Minhas Despesas Gastos Contas,6502218501,iphone,economias,br,🇧🇷 Brazil,,2026-05-23T12:44:39Z,124,4,5,57,232,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de contas,br,🇧🇷 Brazil,,2026-05-23T15:42:17Z,137,0,5,60,223,
Minhas Despesas Gastos Contas,6502218501,iphone,money organiser,br,🇧🇷 Brazil,,2026-05-23T03:09:34Z,141,0,7,45,234,
Minhas Despesas Gastos Contas,6502218501,iphone,gastos pessoais,br,🇧🇷 Brazil,,2026-05-23T15:42:28Z,141,0,5,64,231,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de gastos pessoais,br,🇧🇷 Brazil,,2026-05-23T15:42:18Z,149,0,5,64,238,
Minhas Despesas Gastos Contas,6502218501,iphone,lembrete de contas,br,🇧🇷 Brazil,,2026-05-23T15:42:33Z,151,0,5,56,216,
Minhas Despesas Gastos Contas,6502218501,iphone,organizador financeiro,br,🇧🇷 Brazil,,2026-05-23T12:44:00Z,154,-16,57,61,218,
Minhas Despesas Gastos Contas,6502218501,iphone,contas a pagar,br,🇧🇷 Brazil,,2026-05-23T12:44:43Z,156,-14,5,49,209,
Minhas Despesas Gastos Contas,6502218501,iphone,controle financeiro,br,🇧🇷 Brazil,,2026-05-23T12:48:20Z,164,-5,54,61,225,
Minhas Despesas Gastos Contas,6502218501,iphone,custos,br,🇧🇷 Brazil,,2026-05-23T15:42:19Z,177,0,5,58,226,
Minhas Despesas Gastos Contas,6502218501,iphone,planejamento financeiro,br,🇧🇷 Brazil,,2026-05-23T12:44:10Z,213,-12,5,64,223,
Minhas Despesas Gastos Contas,6502218501,iphone,expense,br,🇧🇷 Brazil,,2026-05-23T12:35:26Z,220,18,7,43,240,
Minhas Despesas Gastos Contas,6502218501,iphone,financeiro,br,🇧🇷 Brazil,,2026-05-23T12:48:30Z,229,-34,30,61,235,
Minhas Despesas Gastos Contas,6502218501,iphone,contas e despesas,br,🇧🇷 Brazil,,2026-05-23T12:47:58Z,1000,0,5,60,230,
Minhas Despesas Gastos Contas,6502218501,iphone,economize,br,🇧🇷 Brazil,,2026-05-23T12:48:05Z,1000,0,24,53,208,
Minhas Despesas Gastos Contas,6502218501,iphone,extrato de gastos,br,🇧🇷 Brazil,,2026-05-23T12:48:05Z,1000,0,5,9,16,
Minhas Despesas Gastos Contas,6502218501,iphone,gerenciador financeiro pessoal,br,🇧🇷 Brazil,,2026-05-23T12:48:06Z,1000,0,5,47,109,
Minhas Despesas Gastos Contas,6502218501,iphone,financas,br,🇧🇷 Brazil,,2026-05-23T12:48:07Z,1000,-785,53,55,235,
Minhas Despesas Gastos Contas,6502218501,iphone,poupar dinheiro,br,🇧🇷 Brazil,,2026-05-23T12:48:08Z,1000,0,5,23,77,
Minhas Despesas Gastos Contas,6502218501,iphone,finance,br,🇧🇷 Brazil,,2026-05-23T12:48:09Z,1000,0,47,60,239,
Minhas Despesas Gastos Contas,6502218501,iphone,gestão de dinheiro,br,🇧🇷 Brazil,,2026-05-23T12:48:11Z,1000,0,5,47,170,
Minhas Despesas Gastos Contas,6502218501,iphone,finanças pessoais em controle,br,🇧🇷 Brazil,,2026-05-23T12:48:21Z,1000,0,5,60,228,
Minhas Despesas Gastos Contas,6502218501,iphone,finanças pessoais,br,🇧🇷 Brazil,,2026-05-23T12:48:24Z,1000,0,59,63,230,
Minhas Despesas Gastos Contas,6502218501,iphone,finanças,br,🇧🇷 Brazil,,2026-05-23T12:48:25Z,1000,-808,52,61,233,
Minhas Despesas Gastos Contas,6502218501,iphone,pessoais,br,🇧🇷 Brazil,,2026-05-23T12:48:26Z,1000,0,5,51,211,
Minhas Despesas Gastos Contas,6502218501,iphone,controle,br,🇧🇷 Brazil,,2026-05-23T12:48:27Z,1000,0,69,65,228,
Minhas Despesas Gastos Contas,6502218501,iphone,dinheiro,br,🇧🇷 Brazil,,2026-05-23T12:48:28Z,1000,0,53,68,230,
Minhas Despesas Gastos Contas,6502218501,iphone,orçamento,br,🇧🇷 Brazil,,2026-05-23T12:48:29Z,1000,0,5,45,238,
Minhas Despesas Gastos Contas,6502218501,iphone,renda,br,🇧🇷 Brazil,,2026-05-23T12:48:31Z,1000,0,5,55,205,
Minhas Despesas Gastos Contas,6502218501,iphone,economizar,br,🇧🇷 Brazil,,2026-05-23T12:48:32Z,1000,0,5,56,222,
Minhas Despesas Gastos Contas,6502218501,iphone,gestão,br,🇧🇷 Brazil,,2026-05-23T12:48:33Z,1000,0,5,62,246,
Minhas Despesas Gastos Contas,6502218501,iphone,familiar,br,🇧🇷 Brazil,,2026-05-23T12:35:16Z,1000,0,18,57,207,
Minhas Despesas Gastos Contas,6502218501,iphone,pagamento,br,🇧🇷 Brazil,,2026-05-23T12:35:20Z,1000,0,5,83,230,
Minhas Despesas Gastos Contas,6502218501,iphone,organizador,br,🇧🇷 Brazil,,2026-05-23T12:35:21Z,1000,0,22,65,229,
Minhas Despesas Gastos Contas,6502218501,iphone,pagar,br,🇧🇷 Brazil,,2026-05-23T12:35:23Z,1000,0,5,78,233,
Minhas Despesas Gastos Contas,6502218501,iphone,controle financeiro pessoal,br,🇧🇷 Brazil,,2026-05-23T12:35:30Z,1000,0,55,61,227,
Minhas Despesas Gastos Contas,6502218501,iphone,conta,br,🇧🇷 Brazil,,2026-05-23T12:35:38Z,1000,0,57,91,215,
Minhas Despesas Gastos Contas,6502218501,iphone,anotar gasto,br,🇧🇷 Brazil,,2026-05-23T12:35:39Z,1000,0,5,31,10,
Minhas Despesas Gastos Contas,6502218501,iphone,extrato,br,🇧🇷 Brazil,,2026-05-23T12:35:49Z,1000,0,5,59,168,
Minhas Despesas Gastos Contas,6502218501,iphone,fluxo de caixa,br,🇧🇷 Brazil,,2026-05-23T12:39:04Z,1000,0,5,38,86,
Minhas Despesas Gastos Contas,6502218501,iphone,entrada e saida,br,🇧🇷 Brazil,,2026-05-23T12:39:07Z,1000,0,5,61,222,
Minhas Despesas Gastos Contas,6502218501,iphone,caixa diário,br,🇧🇷 Brazil,,2026-05-23T12:39:08Z,1000,0,5,13,16,
Minhas Despesas Gastos Contas,6502218501,iphone,finanças empresa,br,🇧🇷 Brazil,,2026-05-23T12:39:10Z,1000,0,5,54,221,
Minhas Despesas Gastos Contas,6502218501,iphone,contabilidade simples,br,🇧🇷 Brazil,,2026-05-23T12:39:13Z,1000,0,5,5,55,
Minhas Despesas Gastos Contas,6502218501,iphone,despesas receitas,br,🇧🇷 Brazil,,2026-05-23T12:39:15Z,1000,0,5,38,227,
Minhas Despesas Gastos Contas,6502218501,iphone,pequenos negócios,br,🇧🇷 Brazil,,2026-05-23T12:39:16Z,1000,0,5,45,84,
Minhas Despesas Gastos Contas,6502218501,iphone,lucro prejuízo,br,🇧🇷 Brazil,,2026-05-23T12:39:17Z,1000,0,5,5,6,
Minhas Despesas Gastos Contas,6502218501,iphone,mei contador,br,🇧🇷 Brazil,,2026-05-23T12:39:20Z,1000,0,5,5,246,
Minhas Despesas Gastos Contas,6502218501,iphone,entrada saída dinheiro,br,🇧🇷 Brazil,,2026-05-23T12:39:22Z,1000,0,5,5,3,
Minhas Despesas Gastos Contas,6502218501,iphone,relatório financeiro,br,🇧🇷 Brazil,,2026-05-23T12:39:24Z,1000,0,5,21,58,
Minhas Despesas Gastos Contas,6502218501,iphone,balanço financeiro,br,🇧🇷 Brazil,,2026-05-23T12:39:25Z,1000,0,5,5,8,
Minhas Despesas Gastos Contas,6502218501,iphone,controle vendas,br,🇧🇷 Brazil,,2026-05-23T12:39:27Z,1000,0,5,43,234,
Minhas Despesas Gastos Contas,6502218501,iphone,dividas,br,🇧🇷 Brazil,,2026-05-23T12:39:29Z,1000,0,5,53,226,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de dívidas,br,🇧🇷 Brazil,,2026-05-23T12:39:32Z,1000,0,5,40,118,
Minhas Despesas Gastos Contas,6502218501,iphone,planejador de viagens,br,🇧🇷 Brazil,,2026-05-23T12:39:33Z,1000,0,5,44,237,
Minhas Despesas Gastos Contas,6502218501,iphone,calculadora,br,🇧🇷 Brazil,,2026-05-23T12:39:35Z,1000,0,72,57,220,
Minhas Despesas Gastos Contas,6502218501,iphone,divisão de contas,br,🇧🇷 Brazil,,2026-05-23T12:39:37Z,1000,0,5,43,65,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de medicamentos,br,🇧🇷 Brazil,,2026-05-23T12:39:38Z,1000,0,5,44,216,
Minhas Despesas Gastos Contas,6502218501,iphone,calendario medicamento,br,🇧🇷 Brazil,,2026-05-23T12:39:41Z,1000,0,5,54,187,
Minhas Despesas Gastos Contas,6502218501,iphone,orçamento familiar,br,🇧🇷 Brazil,,2026-05-23T12:43:43Z,1000,0,5,53,239,
Minhas Despesas Gastos Contas,6502218501,iphone,guardar dinheiro,br,🇧🇷 Brazil,,2026-05-23T12:43:47Z,1000,0,5,42,235,
Minhas Despesas Gastos Contas,6502218501,iphone,economizar dinheiro,br,🇧🇷 Brazil,,2026-05-23T12:43:50Z,1000,0,5,55,234,
Minhas Despesas Gastos Contas,6502218501,iphone,orçamento pessoal,br,🇧🇷 Brazil,,2026-05-23T12:43:53Z,1000,0,5,60,227,
Minhas Despesas Gastos Contas,6502218501,iphone,app financeiro,br,🇧🇷 Brazil,,2026-05-23T12:43:55Z,1000,0,5,62,220,
Minhas Despesas Gastos Contas,6502218501,iphone,gerenciador financeiro,br,🇧🇷 Brazil,,2026-05-23T12:43:57Z,1000,0,17,57,211,
Minhas Despesas Gastos Contas,6502218501,iphone,extrato gastos,br,🇧🇷 Brazil,,2026-05-23T12:43:58Z,1000,0,5,9,16,
Minhas Despesas Gastos Contas,6502218501,iphone,conta bancária,br,🇧🇷 Brazil,,2026-05-23T12:44:04Z,1000,0,5,93,201,
Minhas Despesas Gastos Contas,6502218501,iphone,gráfico despesas,br,🇧🇷 Brazil,,2026-05-23T12:44:08Z,1000,0,5,13,11,
Minhas Despesas Gastos Contas,6502218501,iphone,educação financeira,br,🇧🇷 Brazil,,2026-05-23T12:44:15Z,1000,0,5,54,206,
Minhas Despesas Gastos Contas,6502218501,iphone,budget,br,🇧🇷 Brazil,,2026-05-23T12:44:16Z,1000,0,43,49,236,
Minhas Despesas Gastos Contas,6502218501,iphone,agenda financeira,br,🇧🇷 Brazil,,2026-05-23T12:44:18Z,1000,0,5,63,226,
Minhas Despesas Gastos Contas,6502218501,iphone,registrar despesas,br,🇧🇷 Brazil,,2026-05-23T12:44:19Z,1000,0,5,17,52,
Minhas Despesas Gastos Contas,6502218501,iphone,organização financeira,br,🇧🇷 Brazil,,2026-05-23T12:44:23Z,1000,0,5,55,105,
Minhas Despesas Gastos Contas,6502218501,iphone,diário gastos,br,🇧🇷 Brazil,,2026-05-23T12:44:24Z,1000,0,5,21,132,
Minhas Despesas Gastos Contas,6502218501,iphone,gestão financeira,br,🇧🇷 Brazil,,2026-05-23T12:44:26Z,1000,0,5,57,230,
Minhas Despesas Gastos Contas,6502218501,iphone,economia doméstica,br,🇧🇷 Brazil,,2026-05-23T12:44:27Z,1000,0,5,8,7,
Minhas Despesas Gastos Contas,6502218501,iphone,vida financeira,br,🇧🇷 Brazil,,2026-05-23T12:44:32Z,1000,0,5,54,145,
Minhas Despesas Gastos Contas,6502218501,iphone,análise financeira,br,🇧🇷 Brazil,,2026-05-23T12:44:33Z,1000,0,5,33,35,
Minhas Despesas Gastos Contas,6502218501,iphone,acompanhar gastos,br,🇧🇷 Brazil,,2026-05-23T12:44:34Z,1000,0,5,23,32,
Minhas Despesas Gastos Contas,6502218501,iphone,categorizar gastos,br,🇧🇷 Brazil,,2026-05-23T12:44:35Z,1000,0,5,5,1,
Minhas Despesas Gastos Contas,6502218501,iphone,caderno despesas,br,🇧🇷 Brazil,,2026-05-23T12:44:36Z,1000,0,5,14,7,
Minhas Despesas Gastos Contas,6502218501,iphone,saúde financeira,br,🇧🇷 Brazil,,2026-05-23T12:44:41Z,1000,0,5,19,61,
Minhas Despesas Gastos Contas,6502218501,iphone,despesas variáveis,br,🇧🇷 Brazil,,2026-05-23T12:44:41Z,1000,0,5,5,,
Minhas Despesas Gastos Contas,6502218501,iphone,investimentos,br,🇧🇷 Brazil,,2026-05-23T12:44:45Z,1000,0,5,81,221,
Minhas Despesas Gastos Contas,6502218501,iphone,meta financeira,br,🇧🇷 Brazil,,2026-05-23T12:44:49Z,1000,0,5,43,82,
Minhas Despesas Gastos Contas,6502218501,iphone,despesas fixas,br,🇧🇷 Brazil,,2026-05-23T12:44:50Z,1000,0,5,9,9,
Minhas Despesas Gastos Contas,6502218501,iphone,objetivo financeiro,br,🇧🇷 Brazil,,2026-05-23T12:44:52Z,1000,0,5,23,15,
Minhas Despesas Gastos Contas,6502218501,iphone,pagar contas,br,🇧🇷 Brazil,,2026-05-23T12:44:54Z,1000,0,5,75,230,
Minhas Despesas Gastos Contas,6502218501,iphone,resumo mensal,br,🇧🇷 Brazil,,2026-05-23T12:44:58Z,1000,0,5,15,4,
Minhas Despesas Gastos Contas,6502218501,iphone,alimentação,br,🇧🇷 Brazil,,2026-05-23T15:42:10Z,1000,0,27,72,223,
Minhas Despesas Gastos Contas,6502218501,iphone,backup,br,🇧🇷 Brazil,,2026-05-23T15:42:11Z,1000,0,19,69,230,
Minhas Despesas Gastos Contas,6502218501,iphone,caixa,br,🇧🇷 Brazil,,2026-05-23T15:42:12Z,1000,0,85,87,205,
Minhas Despesas Gastos Contas,6502218501,iphone,cartao de credito,br,🇧🇷 Brazil,,2026-05-23T15:42:12Z,1000,0,71,76,216,
Minhas Despesas Gastos Contas,6502218501,iphone,cartão de crédito,br,🇧🇷 Brazil,,2026-05-23T15:42:13Z,1000,0,52,77,215,
Minhas Despesas Gastos Contas,6502218501,iphone,cartões,br,🇧🇷 Brazil,,2026-05-23T15:42:14Z,1000,0,22,86,226,
Minhas Despesas Gastos Contas,6502218501,iphone,casa,br,🇧🇷 Brazil,,2026-05-23T15:42:14Z,1000,0,60,66,228,
Minhas Despesas Gastos Contas,6502218501,iphone,casal,br,🇧🇷 Brazil,,2026-05-23T15:42:15Z,1000,0,54,55,238,
Minhas Despesas Gastos Contas,6502218501,iphone,categorias,br,🇧🇷 Brazil,,2026-05-23T15:42:15Z,1000,0,5,37,184,
Minhas Despesas Gastos Contas,6502218501,iphone,categorias de gastos,br,🇧🇷 Brazil,,2026-05-23T15:42:16Z,1000,0,5,5,27,
Minhas Despesas Gastos Contas,6502218501,iphone,controle de dinheiro,br,🇧🇷 Brazil,,2026-05-23T15:42:17Z,1000,0,5,62,241,
Minhas Despesas Gastos Contas,6502218501,iphone,controle pix,br,🇧🇷 Brazil,,2026-05-23T15:42:18Z,1000,0,5,51,69,
Minhas Despesas Gastos Contas,6502218501,iphone,despezzas,br,🇧🇷 Brazil,,2026-05-23T15:42:20Z,1000,0,5,47,7,
Minhas Despesas Gastos Contas,6502218501,iphone,dívidas,br,🇧🇷 Brazil,,2026-05-23T15:42:21Z,1000,0,5,40,220,
Minhas Despesas Gastos Contas,6502218501,iphone,economia,br,🇧🇷 Brazil,,2026-05-23T15:42:22Z,1000,0,6,60,230,
Minhas Despesas Gastos Contas,6502218501,iphone,expense tracker,br,🇧🇷 Brazil,,2026-05-23T15:42:22Z,1000,0,9,52,239,
Minhas Despesas Gastos Contas,6502218501,iphone,face id,br,🇧🇷 Brazil,,2026-05-23T15:42:23Z,1000,0,9,54,222,
Minhas Despesas Gastos Contas,6502218501,iphone,família,br,🇧🇷 Brazil,,2026-05-23T15:42:23Z,1000,0,5,62,213,
Minhas Despesas Gastos Contas,6502218501,iphone,fatura,br,🇧🇷 Brazil,,2026-05-23T15:42:24Z,1000,0,5,37,222,
Minhas Despesas Gastos Contas,6502218501,iphone,fleur,br,🇧🇷 Brazil,,2026-05-23T15:42:24Z,1000,0,8,52,134,
Minhas Despesas Gastos Contas,6502218501,iphone,fácil,br,🇧🇷 Brazil,,2026-05-23T15:42:25Z,1000,0,5,53,233,
Minhas Despesas Gastos Contas,6502218501,iphone,gastar menos,br,🇧🇷 Brazil,,2026-05-23T15:42:25Z,1000,0,5,21,9,
Minhas Despesas Gastos Contas,6502218501,iphone,gastos cartao,br,🇧🇷 Brazil,,2026-05-23T15:42:26Z,1000,0,5,62,178,
Minhas Despesas Gastos Contas,6502218501,iphone,gerenci,br,🇧🇷 Brazil,,2026-05-23T15:42:28Z,1000,0,5,50,225,
Minhas Despesas Gastos Contas,6502218501,iphone,gerenciamento,br,🇧🇷 Brazil,,2026-05-23T15:42:29Z,1000,0,5,58,231,
Minhas Despesas Gastos Contas,6502218501,iphone,gerenciar,br,🇧🇷 Brazil,,2026-05-23T15:42:30Z,1000,0,5,51,229,
Minhas Despesas Gastos Contas,6502218501,iphone,gratuito,br,🇧🇷 Brazil,,2026-05-23T15:42:30Z,1000,0,5,74,209,
Minhas Despesas Gastos Contas,6502218501,iphone,gráficos,br,🇧🇷 Brazil,,2026-05-23T15:42:31Z,1000,0,5,43,232,
Minhas Despesas Gastos Contas,6502218501,iphone,grátis,br,🇧🇷 Brazil,,2026-05-23T15:42:31Z,1000,0,5,81,233,
Minhas Despesas Gastos Contas,6502218501,iphone,icloud,br,🇧🇷 Brazil,,2026-05-23T15:42:32Z,1000,0,68,74,233,
Minhas Despesas Gastos Contas,6502218501,iphone,lançamentos,br,🇧🇷 Brazil,,2026-05-23T15:42:32Z,1000,0,5,19,187,
Minhas Despesas Gastos Contas,6502218501,iphone,mercado,br,🇧🇷 Brazil,,2026-05-23T15:42:33Z,1000,0,67,81,233,
Minhas Despesas Gastos Contas,6502218501,iphone,metas,br,🇧🇷 Brazil,,2026-05-23T15:42:34Z,1000,0,6,51,235,
Minhas Despesas Gastos Contas,6502218501,iphone,meu dinheiro,br,🇧🇷 Brazil,,2026-05-23T15:42:34Z,1000,0,5,60,227,
Minhas Despesas Gastos Contas,6502218501,iphone,meu orçamento,br,🇧🇷 Brazil,,2026-05-23T15:42:35Z,1000,0,5,57,231,
Minhas Despesas Gastos Contas,6502218501,iphone,mobills,br,🇧🇷 Brazil,,2026-05-23T15:42:36Z,1000,0,65,50,45,
Minhas Despesas Gastos Contas,6502218501,iphone,money,br,🇧🇷 Brazil,,2026-05-23T15:42:36Z,1000,0,55,60,234,
Minhas Despesas Gastos Contas,6502218501,iphone,money note,br,🇧🇷 Brazil,,2026-05-23T15:42:37Z,1000,0,5,50,223,
Minhas Despesas Gastos Contas,6502218501,iphone,objetivos financeiros,br,🇧🇷 Brazil,,2026-05-23T15:42:37Z,1000,0,5,11,12,
Minhas Despesas Gastos Contas,6502218501,iphone,offline,br,🇧🇷 Brazil,,2026-05-23T15:42:38Z,1000,0,69,69,215,
Minhas Despesas Gastos Contas,6502218501,iphone,organizar,br,🇧🇷 Brazil,,2026-05-23T15:42:39Z,1000,0,21,46,237,
Minhas Despesas Gastos Contas,6502218501,iphone,orçamento mensal,br,🇧🇷 Brazil,,2026-05-23T15:42:39Z,1000,0,5,62,240,
Minhas Despesas Gastos Contas,6502218501,iphone,pix,br,🇧🇷 Brazil,,2026-05-23T15:42:40Z,1000,0,65,91,231,
Minhas Despesas Gastos Contas,6502218501,iphone,planejamento,br,🇧🇷 Brazil,,2026-05-23T15:42:40Z,1000,0,5,58,235,
Minhas Despesas Gastos Contas,6502218501,iphone,planilha,br,🇧🇷 Brazil,,2026-05-23T15:42:41Z,1000,0,60,63,223,
Minhas Despesas Gastos Contas,6502218501,iphone,poupança,br,🇧🇷 Brazil,,2026-05-23T15:42:41Z,1000,0,5,89,213,
Minhas Despesas Gastos Contas,6502218501,iphone,poupar,br,🇧🇷 Brazil,,2026-05-23T15:42:42Z,1000,0,5,23,210,
Minhas Despesas Gastos Contas,6502218501,iphone,rastreador de gastos,br,🇧🇷 Brazil,,2026-05-23T15:42:42Z,1000,0,5,35,26,
Minhas Despesas Gastos Contas,6502218501,iphone,receitas,br,🇧🇷 Brazil,,2026-05-23T15:42:43Z,1000,0,50,42,226,
Minhas Despesas Gastos Contas,6502218501,iphone,receitas e despesas,br,🇧🇷 Brazil,,2026-05-23T15:42:43Z,1000,0,5,51,147,
Minhas Despesas Gastos Contas,6502218501,iphone,relatorio financeiro,br,🇧🇷 Brazil,,2026-05-23T15:42:43Z,1000,0,5,23,58,
Minhas Despesas Gastos Contas,6502218501,iphone,relatórios,br,🇧🇷 Brazil,,2026-05-23T15:42:44Z,1000,0,5,17,222,
Minhas Despesas Gastos Contas,6502218501,iphone,saldo,br,🇧🇷 Brazil,,2026-05-23T15:42:44Z,1000,0,18,48,214,
Minhas Despesas Gastos Contas,6502218501,iphone,sem assinatura,br,🇧🇷 Brazil,,2026-05-23T15:42:45Z,1000,0,5,31,64,
Minhas Despesas Gastos Contas,6502218501,iphone,sem internet,br,🇧🇷 Brazil,,2026-05-23T15:42:46Z,1000,0,5,71,209,
Minhas Despesas Gastos Contas,6502218501,iphone,senha,br,🇧🇷 Brazil,,2026-05-23T15:42:46Z,1000,0,58,49,218,
Minhas Despesas Gastos Contas,6502218501,iphone,simples,br,🇧🇷 Brazil,,2026-05-23T15:42:47Z,1000,0,51,60,235,
Minhas Despesas Gastos Contas,6502218501,iphone,sincronização,br,🇧🇷 Brazil,,2026-05-23T15:42:47Z,1000,0,5,37,132,
