App Name,App Id,Platform,Keyword,Store Domain,Store,Note,Last Update,Ranking,Change,Popularity,Difficulty,Apps in Ranking,Tags
Minhas Despesas Gastos Contas,6502218501,iphone,casal,br,🇧🇷 Brazil,target persona — sub-explorado nicho,,,,,,,audience;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,casa,br,🇧🇷 Brazil,Minhas Economias categoria — domain term,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,alimentação,br,🇧🇷 Brazil,Minhas Economias categoria — match expense-category queries,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,mercado,br,🇧🇷 Brazil,brazilian-specific category — domain term,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,simples,br,🇧🇷 Brazil,MoneyNote+Fleur+Pitteri positioning — modifier,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,fácil,br,🇧🇷 Brazil,Mobills+Pitteri desc — positioning modifier,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,offline,br,🇧🇷 Brazil,MoneyNote positioning Cluster B — privacy angle,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,sem internet,br,🇧🇷 Brazil,MoneyNote positioning — long-tail privacy,,,,,,,money;long;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,grátis,br,🇧🇷 Brazil,MoneyNote+Fleur+Pitteri positioning — price modifier,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,gratuito,br,🇧🇷 Brazil,MoneyNote positioning — formal variant,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,sem assinatura,br,🇧🇷 Brazil,MoneyNote positioning — anti-recurring,,,,,,,money;long;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,calculadora,br,🇧🇷 Brazil,MoneyNote desc — utility cross-over,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,planilha,br,🇧🇷 Brazil,Mobills+Pitteri desc "aposente a planilha" — context query,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,minhas despesas,br,🇧🇷 Brazil,nosso name tokens 1-2 — verificar rank atual,,,,,,,brand;long;own
Minhas Despesas Gastos Contas,6502218501,iphone,despezzas,br,🇧🇷 Brazil,competitor brand — capturar miss-types,,,,,,,competitor_brand;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,mobills,br,🇧🇷 Brazil,competitor brand — biggest in niche,,,,,,,competitor_brand;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,fleur,br,🇧🇷 Brazil,competitor brand — Cluster B alternative,,,,,,,competitor_brand;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,money note,br,🇧🇷 Brazil,MoneyNote brand split — capturar buscas split,,,,,,,competitor_brand;long;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,money,br,🇧🇷 Brazil,EN cross-locale (apps Cluster B EN visíveis),,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,wallet,br,🇧🇷 Brazil,Wallet BudgetBakers competitor + EN cross-locale,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,budget,br,🇧🇷 Brazil,EN cross-locale — pt-BR users c/ ingles,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,expense tracker,br,🇧🇷 Brazil,EN cross-locale — niche EN heavy in BR store,,,,,,,money;long;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,widget,br,🇧🇷 Brazil,MoneyNote+Fleur — feature differentiator,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,face id,br,🇧🇷 Brazil,MoneyNote desc — security feature query,,,,,,,money;long;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,senha,br,🇧🇷 Brazil,MoneyNote desc — security generic,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,backup,br,🇧🇷 Brazil,Pitteri+MoneyNote — sync angle,,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,icloud,br,🇧🇷 Brazil,Fleur+MoneyNote — sync angle (Apple ecosystem),,,,,,,money;short;competitor
Minhas Despesas Gastos Contas,6502218501,iphone,sincronização,br,🇧🇷 Brazil,Fleur+Pitteri — sync feature,,,,,,,money;short;competitor
